#V15Co_energy_vs_Ef	V15Co_edos	V15Co_edos_elph1000K
-7.78977	0	0.0096876082792059
-7.78476977	0	0.00970934044574983
-7.77976977	0	0.00973117727942004
-7.77476977	0	0.00975312075704451
-7.76976977	0	0.00977517187253364
-7.76476977	0	0.00979733163438147
-7.75976977	0	0.00981960106595564
-7.75476977	0	0.00984198120579436
-7.74976977	0	0.00986447310791094
-7.74476977	0	0.00988707784210584
-7.73976977	0	0.0099097964942865
-7.73476977	0	0.00993263016679546
-7.72976977	0	0.00995557997874651
-7.72476977	0	0.00997864706636956
-7.71976977	0	0.0100018325833643
-7.71476977	0	0.0100251377012629
-7.70976977	0	0.0100485636098022
-7.70476977	0	0.0100721115173053
-7.69976977	0	0.0100957826510736
-7.69476977	0	0.0101195782577882
-7.68976977	0	0.0101434996039229
-7.68476977	0	0.0101675479761675
-7.67976977	0	0.0101917246818624
-7.67476977	0	0.0102160310494449
-7.66976977	0	0.0102404684289075
-7.66476977	0	0.0102650381922685
-7.65976977	0	0.0102897417340552
-7.65476977	0	0.0103145804718007
-7.64976977	0	0.0103395558465534
-7.64476977	0	0.0103646693234018
-7.63976977	0	0.0103899223920127
-7.63476977	0	0.0104153165671845
-7.62976977	0	0.0104408533894167
-7.62476977	0	0.0104665344254942
-7.61976977	0	0.0104923612690892
-7.61476977	0	0.0105183355413794
-7.60976977	0	0.0105444588916841
-7.60476977	0	0.0105707329981181
-7.59976977	0	0.0105971595682656
-7.59476977	0	0.0106237403398715
-7.58976977	0	0.0106504770815551
-7.58476977	0	0.0106773715935429
-7.57976977	0	0.0107044257084239
-7.57476977	0	0.0107316412919266
-7.56976977	0	0.0107590202437196
-7.56476977	0	0.0107865644982357
-7.55976977	0	0.0108142760255204
-7.55476977	0	0.0108421568321073
-7.54976977	0	0.0108702089619181
-7.54476977	0	0.010898434497192
-7.53976977	0	0.0109268355594417
-7.53476977	0	0.0109554143104405
-7.52976977	0	0.0109841729532389
-7.52476977	0	0.0110131137332131
-7.51976977	0	0.0110422389391468
-7.51476977	0	0.0110715509043461
-7.50976977	0	0.0111010520077909
-7.50476977	0	0.0111307446753219
-7.49976977	0	0.0111606313808661
-7.49476977	0	0.0111907146477018
-7.48976977	0	0.0112209970497642
-7.48476977	0	0.011251481212994
-7.47976977	0	0.0112821698167294
-7.47476977	0	0.0113130655951449
-7.46976977	0	0.0113441713387371
-7.46476977	0	0.0113754898958598
-7.45976977	0	0.0114070241743114
-7.45476977	0	0.0114387771429746
-7.44976977	0	0.0114707518335129
-7.44476977	0	0.0115029513421237
-7.43976977	0	0.0115353788313528
-7.43476977	0	0.0115680375319701
-7.42976977	0	0.0116009307449117
-7.42476977	0	0.0116340618432885
-7.41976977	0	0.0116674342744665
-7.41476977	0	0.0117010515622196
-7.40976977	0	0.0117349173089596
-7.40476977	0	0.0117690351980455
-7.39976977	0	0.0118034089961758
-7.39476977	0	0.0118380425558677
-7.38976977	0	0.0118729398180264
-7.38476977	0	0.0119081048146081
-7.37976977	0	0.0119435416713816
-7.37476977	0	0.0119792546107925
-7.36976977	0	0.0120152479549333
-7.36476977	0	0.0120515261286262
-7.35976977	0	0.0120880936626215
-7.35476977	0	0.0121249551969174
-7.34976977	0	0.0121621154842081
-7.34476977	0	0.0121995793934632
-7.33976977	0	0.0122373519136464
-7.33476977	0	0.012275438157579
-7.32976977	0	0.0123138433659553
-7.32476977	0	0.0123525729115163
-7.31976977	0	0.0123916323033891
-7.31476977	0	0.0124310271916
-7.30976977	0	0.0124707633717699
-7.30476977	0	0.0125108467899987
-7.29976977	0	0.0125512835479501
-7.29476977	0	0.0125920799081444
-7.28976977	0	0.01263324229947
-7.28476977	0	0.0126747773229248
-7.27976977	0	0.0127166917575973
-7.27476977	0	0.0127589925668997
-7.26976977	0	0.0128016869050662
-7.26476977	0	0.0128447821239277
-7.25976977	0	0.0128882857799785
-7.25476977	0	0.0129322056417488
-7.24976977	0	0.0129765496974977
-7.24476977	0	0.0130213261632442
-7.23976977	0	0.0130665434911524
-7.23476977	0	0.0131122103782896
-7.22976977	0	0.0131583357757762
-7.22476977	0	0.0132049288983469
-7.21976977	0	0.0132519992343471
-7.21476977	0	0.0132995565561837
-7.20976977	0	0.0133476109312578
-7.20476977	0	0.0133961727334016
-7.19976977	0	0.0134452526548492
-7.19476977	0	0.0134948617187675
-7.18976977	0	0.0135450112923796
-7.18476977	0	0.0135957131007104
-7.17976977	0	0.0136469792409903
-7.17476977	0	0.0136988221977519
-7.16976977	0	0.0137512548586585
-7.16476977	0	0.0138042905311035
-7.15976977	0	0.0138579429596264
-7.15476977	0	0.0139122263441865
-7.14976977	0	0.0139671553593483
-7.14476977	0	0.0140227451744234
-7.13976977	0	0.0140790114746294
-7.13476977	0	0.0141359704833184
-7.12976977	0	0.0141936389853403
-7.12476977	0	0.0142520343516019
-7.11976977	0	0.0143111745648953
-7.11476977	0	0.0143710782470642
-7.10976977	0	0.0144317646875885
-7.10476977	0	0.0144932538736692
-7.09976977	0	0.0145555665218991
-7.09476977	0	0.0146187241116145
-7.08976977	0	0.0146827489200236
-7.08476977	0	0.0147476640592172
-7.07976977	0	0.0148134935151704
-7.07476977	0	0.0148802621888538
-7.06976977	0	0.0149479959395746
-7.06476977	0	0.0150167216306812
-7.05976977	0	0.015086467177766
-7.05476977	0	0.0151572615995141
-7.04976977	0	0.0152291350713483
-7.04476977	0	0.0153021189820347
-7.03976977	0	0.0153762459934144
-7.03476977	0	0.0154515501034428
-7.02976977	0	0.0155280667127183
